bedrooms,bathrooms,area,lot_area,tax_value,year_built,fips,date_sold
3.0,2.0,1824.0,7828.0,483000.0,1959.0,6037.0,2017-07-28
4.0,3.0,2858.0,5370.0,785494.0,1999.0,6037.0,2017-01-18
3.0,2.0,1544.0,7736.0,179698.0,1991.0,6037.0,2017-03-20
2.0,1.0,779.0,2608.0,32465.0,1950.0,6037.0,2017-03-24
3.0,2.5,1588.0,3500.0,281847.0,1991.0,6111.0,2017-09-08
3.0,2.0,2261.0,7673.0,606947.0,1941.0,6037.0,2017-06-21
3.0,2.0,2058.0,9023.0,160222.0,1957.0,6037.0,2017-05-02
4.0,3.0,1941.0,10479.0,488909.0,1955.0,6037.0,2017-08-21
3.0,1.5,1032.0,6000.0,187018.0,1962.0,6059.0,2017-04-13
3.0,1.0,1001.0,9841.0,377661.0,1944.0,6037.0,2017-06-20
3.0,1.0,978.0,7136.0,206007.0,1944.0,6037.0,2017-08-03
4.0,2.0,1724.0,7203.0,596000.0,1964.0,6111.0,2017-09-08
3.0,2.0,1402.0,7592.0,252103.0,1957.0,6037.0,2017-06-13
4.0,3.0,2052.0,9017.0,84240.0,1955.0,6037.0,2017-05-24
3.0,2.0,1441.0,12840.0,492395.0,1964.0,6111.0,2017-03-10
2.0,1.0,1154.0,4498.0,467457.0,1924.0,6037.0,2017-01-23
4.0,3.0,2450.0,12546.0,495492.0,1998.0,6037.0,2017-06-16
3.0,1.0,1190.0,7792.0,263859.0,1930.0,6037.0,2017-03-27
3.0,3.0,2730.0,6532.0,389012.0,1965.0,6059.0,2017-08-28
4.0,2.5,1721.0,9226.0,287055.0,1987.0,6111.0,2017-04-27
3.0,1.5,1145.0,12600.0,367136.0,1962.0,6111.0,2017-09-13
2.0,1.0,1053.0,5230.0,321014.0,1954.0,6037.0,2017-06-29
3.0,2.5,2461.0,4900.0,114047.0,1996.0,6059.0,2017-07-14
5.0,4.0,2426.0,8852.0,345881.0,1978.0,6037.0,2017-08-22
5.0,3.0,2394.0,7830.0,533868.0,1991.0,6037.0,2017-05-23
2.0,1.0,870.0,6564.0,186862.0,1981.0,6059.0,2017-02-23
2.0,2.0,1538.0,12318.0,218661.0,1939.0,6037.0,2017-01-30
3.0,2.0,1519.0,6889.0,197401.0,1954.0,6037.0,2017-01-12
3.0,1.0,1068.0,8442.0,168395.0,1950.0,6059.0,2017-02-17
4.0,2.0,1803.0,6334.0,386604.0,1964.0,6037.0,2017-07-07
2.0,1.0,1239.0,6750.0,391000.0,1935.0,6059.0,2017-05-26
3.0,1.0,1000.0,8419.0,198910.0,1972.0,6037.0,2017-08-24
2.0,2.0,1288.0,7142.0,255904.0,1953.0,6037.0,2017-04-07
3.0,2.0,1669.0,4986.0,214214.0,1946.0,6037.0,2017-06-28
4.0,2.0,2215.0,20342.0,218053.0,1978.0,6111.0,2017-09-11
2.0,2.0,1527.0,7362.0,67671.0,1931.0,6037.0,2017-03-29
4.0,3.0,2312.0,5582.0,456955.0,1978.0,6037.0,2017-07-27
3.0,3.0,1595.0,3656.0,346949.0,1999.0,6059.0,2017-04-21
3.0,2.0,1794.0,7006.0,99979.0,1920.0,6037.0,2017-01-26
4.0,3.0,1924.0,6939.0,228849.0,1989.0,6037.0,2017-07-31
3.0,2.0,1377.0,7500.0,96258.0,1959.0,6037.0,2017-03-21
4.0,3.0,1995.0,6134.0,357505.0,1978.0,6111.0,2017-03-09
4.0,2.5,2385.0,19000.0,157810.0,1970.0,6059.0,2017-04-14
3.0,2.0,1291.0,7200.0,331946.0,1956.0,6059.0,2017-07-10
4.0,3.0,2287.0,25781.0,279900.0,1990.0,6037.0,2017-05-04
3.0,2.0,988.0,6669.0,59132.0,1957.0,6037.0,2017-08-22
3.0,2.0,1327.0,7173.0,293411.0,1951.0,6037.0,2017-07-06
3.0,3.0,2059.0,7081.0,184733.0,1955.0,6037.0,2017-04-04
3.0,1.0,986.0,5516.0,202092.0,1952.0,6037.0,2017-05-17
5.0,3.0,2904.0,5882.0,571538.0,2001.0,6111.0,2017-04-21
4.0,2.0,1400.0,5736.0,323126.0,1971.0,6059.0,2017-07-11
3.0,3.0,2195.0,6504.0,122773.0,1942.0,6037.0,2017-01-18
3.0,2.0,1336.0,6500.0,86020.0,1963.0,6059.0,2017-07-10
4.0,3.0,1877.0,7076.0,299914.0,1988.0,6037.0,2017-03-17
3.0,2.0,1224.0,6020.0,56240.0,1928.0,6037.0,2017-05-05
3.0,2.0,1375.0,8063.0,156610.0,1963.0,6037.0,2017-07-06
3.0,2.0,1456.0,7500.0,535718.0,1962.0,6059.0,2017-05-31
3.0,2.5,2299.0,14850.0,752428.0,1956.0,6059.0,2017-04-12
3.0,2.0,1204.0,6163.0,267313.0,1949.0,6037.0,2017-08-14
3.0,3.0,1581.0,6904.0,133113.0,1990.0,6037.0,2017-01-17
5.0,3.0,2913.0,16579.0,420979.0,1993.0,6037.0,2017-01-13
4.0,2.5,2333.0,9868.0,454645.0,1993.0,6111.0,2017-09-08
3.0,1.0,1559.0,6000.0,231534.0,1941.0,6037.0,2017-01-10
4.0,3.0,1826.0,8671.0,364850.0,1957.0,6037.0,2017-04-07
4.0,3.0,2363.0,11164.0,374000.0,2003.0,6037.0,2017-04-21
4.0,3.0,2572.0,10360.0,444563.0,1994.0,6111.0,2017-01-05
3.0,2.0,1348.0,6825.0,219988.0,1958.0,6059.0,2017-07-11
3.0,1.0,1760.0,9582.0,431260.0,1951.0,6037.0,2017-06-29
3.0,2.0,1248.0,6196.0,262275.0,1963.0,6037.0,2017-04-06
3.0,2.0,1176.0,5700.0,231097.0,1957.0,6059.0,2017-02-16
4.0,4.0,3113.0,216214.0,560042.0,1978.0,6037.0,2017-07-31
3.0,2.0,1075.0,5893.0,190990.0,1957.0,6037.0,2017-03-15
5.0,3.0,2729.0,8120.0,771590.0,1966.0,6059.0,2017-08-29
3.0,2.0,1294.0,6500.0,52464.0,1955.0,6059.0,2017-07-07
4.0,4.0,3097.0,10054.0,506270.0,1967.0,6037.0,2017-01-10
2.0,2.0,1288.0,2969.0,931979.0,1936.0,6037.0,2017-03-28
3.0,1.0,1008.0,8402.0,156283.0,1963.0,6037.0,2017-06-29
3.0,1.0,1216.0,22319.0,46964.0,1928.0,6037.0,2017-08-24
3.0,2.0,1100.0,6051.0,175620.0,1958.0,6037.0,2017-08-21
3.0,2.0,1428.0,5700.0,314866.0,1965.0,6059.0,2017-05-30
4.0,3.0,2141.0,10978.0,337916.0,1985.0,6037.0,2017-08-24
3.0,1.0,1426.0,8099.0,163940.0,1948.0,6037.0,2017-06-16
4.0,3.0,2436.0,9438.0,357699.0,1963.0,6037.0,2017-07-27
3.0,2.5,1324.0,1416.0,336287.0,1981.0,6059.0,2017-08-25
3.0,2.0,1670.0,5672.0,321779.0,1947.0,6037.0,2017-08-16
4.0,2.0,1348.0,1453.0,184764.0,1964.0,6059.0,2017-02-21
4.0,2.5,1794.0,7254.0,330455.0,1965.0,6059.0,2017-05-30
4.0,2.0,2496.0,4992.0,320043.0,1932.0,6037.0,2017-05-08
3.0,1.0,1000.0,8221.0,93712.0,1944.0,6037.0,2017-06-29
3.0,2.0,2008.0,7911.0,124622.0,1953.0,6037.0,2017-05-18
3.0,2.0,2288.0,8940.0,456000.0,1923.0,6037.0,2017-04-06
3.0,2.0,1171.0,5400.0,236371.0,1948.0,6037.0,2017-05-16
4.0,2.0,1709.0,10872.0,73467.0,1969.0,6037.0,2017-06-15
4.0,4.0,3361.0,5457.0,930300.0,1999.0,6037.0,2017-03-01
2.0,1.0,832.0,7502.0,207911.0,1923.0,6037.0,2017-01-10
3.0,2.0,1209.0,7041.0,287411.0,1964.0,6111.0,2017-04-27
4.0,2.5,2602.0,6175.0,471959.0,1977.0,6059.0,2017-02-27
3.0,2.0,1839.0,9432.0,83823.0,1963.0,6037.0,2017-08-21
4.0,4.0,2952.0,6518.0,514395.0,1920.0,6037.0,2017-02-06
3.0,2.0,1225.0,5996.0,211875.0,1963.0,6037.0,2017-04-10
3.0,3.0,1936.0,4840.0,169803.0,1978.0,6059.0,2017-02-27
3.0,3.0,2312.0,40355.0,100813.0,1981.0,6037.0,2017-01-15
4.0,2.0,1969.0,10625.0,103671.0,1964.0,6059.0,2017-04-12
4.0,4.0,2537.0,6000.0,551324.0,1959.0,6059.0,2017-04-24
3.0,2.0,1578.0,6301.0,134780.0,1950.0,6037.0,2017-05-09
3.0,2.0,1211.0,6375.0,288271.0,1937.0,6059.0,2017-02-17
4.0,3.0,2686.0,6071.0,595035.0,2002.0,6037.0,2017-06-05
3.0,1.0,1053.0,6513.0,214213.0,1948.0,6037.0,2017-04-28
4.0,2.0,1676.0,6366.0,70370.0,1968.0,6037.0,2017-08-18
2.0,1.0,1502.0,11462.0,113221.0,1949.0,6037.0,2017-04-07
3.0,1.0,944.0,10168.0,414350.0,1960.0,6111.0,2017-09-11
2.0,1.0,802.0,5567.0,377000.0,1949.0,6037.0,2017-07-03
4.0,3.0,1860.0,8240.0,462394.0,1967.0,6037.0,2017-06-15
3.0,3.0,2516.0,14614.0,165021.0,1968.0,6037.0,2017-07-27
4.0,2.0,1726.0,6238.0,700602.0,1941.0,6037.0,2017-09-14
4.0,2.0,1386.0,6510.0,305488.0,1966.0,6059.0,2017-05-26
4.0,3.0,2580.0,3135.0,788668.0,2006.0,6037.0,2017-05-19
4.0,2.0,1770.0,5985.0,350122.0,1928.0,6037.0,2017-03-30
4.0,2.0,1846.0,6750.0,389048.0,1928.0,6037.0,2017-05-05
4.0,2.0,1648.0,8633.0,61334.0,1970.0,6037.0,2017-05-24
4.0,2.0,1456.0,6559.0,269627.0,1954.0,6059.0,2017-08-25
2.0,1.0,981.0,8049.0,167956.0,1947.0,6037.0,2017-03-15
4.0,3.0,2208.0,42304.0,257128.0,2001.0,6037.0,2017-09-01
4.0,3.0,1656.0,20305.0,309133.0,1960.0,6037.0,2017-03-15
4.0,2.0,1852.0,7171.0,502233.0,1954.0,6037.0,2017-07-03
4.0,2.0,2004.0,8185.0,192118.0,1972.0,6037.0,2017-07-03
3.0,3.0,2483.0,5500.0,709865.0,1989.0,6059.0,2017-02-27
2.0,1.0,1291.0,6003.0,822352.0,1926.0,6037.0,2017-05-08
3.0,3.0,1822.0,7013.0,65393.0,1940.0,6037.0,2017-08-14
4.0,2.0,1424.0,7210.0,343174.0,1962.0,6059.0,2017-07-10
3.0,2.0,1118.0,6141.0,310659.0,1957.0,6037.0,2017-04-06
4.0,2.0,1274.0,10733.0,164435.0,1968.0,6037.0,2017-03-17
3.0,2.0,1856.0,10669.0,398676.0,1976.0,6037.0,2017-04-07
2.0,1.0,924.0,3860.0,17134.0,1923.0,6037.0,2017-03-29
4.0,2.0,1704.0,8348.0,113149.0,1977.0,6037.0,2017-08-24
4.0,1.5,1205.0,6120.0,528000.0,1963.0,6059.0,2017-02-22
2.0,1.0,1215.0,8731.0,364000.0,1948.0,6037.0,2017-02-15
3.0,3.0,1823.0,5403.0,153793.0,1929.0,6037.0,2017-08-15
3.0,3.0,2070.0,10909.0,100874.0,1962.0,6037.0,2017-03-10
2.0,1.0,914.0,5192.0,260000.0,1928.0,6037.0,2017-05-17
3.0,2.0,1253.0,5997.0,392000.0,1954.0,6037.0,2017-07-28
3.0,1.0,988.0,5958.0,399500.0,1954.0,6037.0,2017-07-05
3.0,2.0,1726.0,9339.0,100395.0,1955.0,6037.0,2017-03-21
3.0,2.0,1370.0,8393.0,72849.0,1962.0,6037.0,2017-04-06
4.0,3.0,2445.0,6003.0,350040.0,1977.0,6059.0,2017-07-12
3.0,2.0,1553.0,8041.0,192000.0,1983.0,6037.0,2017-09-19
4.0,2.0,1428.0,6518.0,299488.0,1955.0,6037.0,2017-04-06
3.0,2.0,2379.0,7210.0,342680.0,2004.0,6059.0,2017-07-10
3.0,3.0,1654.0,9453.0,642903.0,1987.0,6037.0,2017-04-10
4.0,2.0,1130.0,7796.0,287288.0,1954.0,6037.0,2017-01-11
2.0,2.0,1476.0,7816.0,80723.0,1947.0,6037.0,2017-08-03
4.0,3.0,2840.0,5628.0,144616.0,1971.0,6037.0,2017-03-31
3.0,1.0,1012.0,5450.0,432732.0,1951.0,6037.0,2017-08-02
3.0,2.0,1250.0,7101.0,49616.0,1961.0,6111.0,2017-07-24
3.0,2.0,1829.0,6211.0,302566.0,1970.0,6037.0,2017-06-15
2.0,1.0,1140.0,5910.0,523394.0,1925.0,6037.0,2017-08-17
4.0,3.0,3161.0,6425.0,484850.0,2005.0,6037.0,2017-07-20
5.0,3.0,1738.0,7400.0,402599.0,1964.0,6059.0,2017-02-23
4.0,3.0,3284.0,10235.0,513027.0,1972.0,6037.0,2017-07-31
3.0,2.0,1401.0,5696.0,74251.0,1955.0,6037.0,2017-02-10
2.0,1.0,1175.0,4516.0,582966.0,1928.0,6037.0,2017-06-23
3.0,3.0,2547.0,5000.0,934000.0,1986.0,6059.0,2017-02-27
3.0,2.0,1506.0,7170.0,331368.0,1959.0,6037.0,2017-08-23
4.0,2.0,1144.0,5946.0,384322.0,1961.0,6037.0,2017-01-13
2.0,1.0,919.0,6090.0,499000.0,1953.0,6037.0,2017-03-31
3.0,1.0,946.0,8081.0,190737.0,1953.0,6037.0,2017-05-18
3.0,3.0,2280.0,5000.0,893420.0,1990.0,6059.0,2017-02-26
2.0,1.0,933.0,7601.0,161607.0,1923.0,6037.0,2017-05-16
4.0,2.0,1740.0,8400.0,380409.0,1970.0,6059.0,2017-02-23
3.0,1.0,1059.0,8101.0,38673.0,1950.0,6037.0,2017-06-15
2.0,1.0,1205.0,11087.0,229832.0,1961.0,6037.0,2017-03-15
3.0,2.0,1900.0,6604.0,465000.0,1958.0,6037.0,2017-08-18
2.0,2.0,1181.0,2419.0,294408.0,1978.0,6059.0,2017-02-16
2.0,1.0,853.0,3787.0,300000.0,1958.0,6037.0,2017-07-06
3.0,2.0,1334.0,7739.0,249270.0,1956.0,6037.0,2017-06-16
3.0,2.5,1950.0,13520.0,346646.0,1974.0,6059.0,2017-04-19
3.0,2.0,1545.0,6600.0,387607.0,1961.0,6059.0,2017-07-12
4.0,2.5,2643.0,6503.0,593920.0,1983.0,6111.0,2017-03-09
4.0,3.0,1566.0,8760.0,354993.0,1955.0,6037.0,2017-07-27
3.0,1.0,1279.0,5320.0,358878.0,1956.0,6037.0,2017-08-18
3.0,2.0,1432.0,402441.0,172146.0,1929.0,6037.0,2017-01-18
3.0,2.0,1205.0,7000.0,240786.0,1964.0,6111.0,2017-04-28
3.0,2.0,1666.0,8658.0,260937.0,1955.0,6059.0,2017-02-17
4.0,2.0,1638.0,7000.0,465885.0,1963.0,6111.0,2017-06-12
3.0,2.0,1773.0,12320.0,101849.0,1956.0,6037.0,2017-03-13
2.0,1.0,1109.0,6382.0,245336.0,1942.0,6037.0,2017-08-15
3.0,2.0,1162.0,9421.0,74988.0,1952.0,6037.0,2017-04-10
3.0,3.0,1388.0,15520.0,267000.0,1992.0,6037.0,2017-07-31
2.0,2.0,1054.0,3526.0,292122.0,1983.0,6059.0,2017-07-14
2.0,2.0,2055.0,8250.0,215329.0,1983.0,6037.0,2017-03-13
3.0,2.0,1983.0,7688.0,369126.0,1961.0,6059.0,2017-05-26
3.0,2.0,1212.0,5000.0,271944.0,1971.0,6111.0,2017-06-09
3.0,2.0,1690.0,5317.0,136405.0,1947.0,6037.0,2017-03-24
2.0,1.0,1051.0,6263.0,156117.0,1947.0,6037.0,2017-01-26
4.0,2.0,1504.0,5720.0,612000.0,1969.0,6037.0,2017-06-29
3.0,1.0,1014.0,6644.0,237763.0,1958.0,6037.0,2017-02-10
3.0,1.0,1098.0,7651.0,197727.0,1949.0,6037.0,2017-06-28
3.0,2.0,1485.0,6790.0,318309.0,1973.0,6037.0,2017-01-13
3.0,2.0,1588.0,5654.0,252370.0,2003.0,6037.0,2017-02-02
4.0,2.0,1926.0,9246.0,74464.0,1968.0,6111.0,2017-09-11
3.0,2.0,1235.0,7630.0,282678.0,1966.0,6111.0,2017-07-26
4.0,3.0,2117.0,8250.0,357440.0,1970.0,6059.0,2017-07-12
4.0,3.0,1638.0,5758.0,105149.0,1904.0,6037.0,2017-03-24
4.0,1.0,1404.0,6594.0,57439.0,1952.0,6059.0,2017-05-26
2.0,1.0,985.0,4881.0,474000.0,1950.0,6037.0,2017-08-16
3.0,3.0,2266.0,6195.0,643000.0,1980.0,6037.0,2017-01-13
2.0,1.0,843.0,5686.0,30397.0,1948.0,6037.0,2017-06-28
3.0,2.0,2271.0,8525.0,314369.0,1939.0,6037.0,2017-06-20
3.0,2.0,1365.0,10000.0,67546.0,1960.0,6059.0,2017-05-31
4.0,3.0,2389.0,6104.0,190684.0,1994.0,6037.0,2017-01-17
4.0,2.0,1411.0,7988.0,181654.0,1955.0,6037.0,2017-07-27
4.0,3.0,2328.0,9900.0,504665.0,1981.0,6059.0,2017-06-01
3.0,2.0,1570.0,5387.0,482243.0,1964.0,6037.0,2017-08-17
5.0,3.0,1942.0,8060.0,240106.0,1949.0,6037.0,2017-07-27
3.0,2.0,1229.0,10809.0,190000.0,1988.0,6037.0,2017-09-19
2.0,1.0,1230.0,11520.0,255676.0,1949.0,6037.0,2017-06-14
4.0,3.0,2268.0,3567.0,693714.0,2000.0,6037.0,2017-08-03
3.0,2.0,1724.0,16333.0,902000.0,1956.0,6037.0,2017-05-15
3.0,3.0,1911.0,9983.0,535718.0,1956.0,6037.0,2017-06-29
3.0,1.0,1047.0,4891.0,40953.0,1955.0,6037.0,2017-08-18
4.0,2.0,3228.0,9035.0,243931.0,2005.0,6037.0,2017-03-06
4.0,3.0,2232.0,6001.0,561567.0,1972.0,6059.0,2017-05-30
4.0,3.0,2218.0,4600.0,516738.0,1995.0,6059.0,2017-07-14
2.0,1.0,675.0,5199.0,107769.0,1940.0,6037.0,2017-03-30
3.0,3.0,1728.0,3131.0,312665.0,1985.0,6037.0,2017-02-03
2.0,1.0,972.0,5500.0,343026.0,1949.0,6037.0,2017-05-01
5.0,3.5,3372.0,11700.0,284608.0,1975.0,6059.0,2017-02-17
4.0,2.5,2760.0,5200.0,186108.0,1974.0,6059.0,2017-08-28
4.0,2.0,1923.0,11587.0,196403.0,2005.0,6037.0,2017-09-06
2.0,1.0,752.0,6633.0,36604.0,1949.0,6037.0,2017-02-09
3.0,2.0,1832.0,7501.0,444429.0,1940.0,6037.0,2017-02-07
2.0,1.0,1047.0,5000.0,228116.0,1940.0,6037.0,2017-01-19
3.0,3.0,2452.0,10517.0,94815.0,1949.0,6037.0,2017-03-24
2.0,2.0,1493.0,6639.0,53120.0,1908.0,6037.0,2017-08-08
3.0,2.0,1554.0,7438.0,112433.0,1962.0,6037.0,2017-07-05
3.0,1.0,1111.0,7159.0,387000.0,1949.0,6037.0,2017-02-14
4.0,2.5,2126.0,3700.0,432760.0,1967.0,6059.0,2017-04-17
4.0,2.0,2065.0,5974.0,447065.0,1969.0,6059.0,2017-05-31
3.0,2.0,1520.0,5000.0,333097.0,1971.0,6059.0,2017-02-22
4.0,2.0,1239.0,6128.0,338021.0,1955.0,6037.0,2017-07-06
3.0,1.0,1162.0,8209.0,65294.0,1952.0,6037.0,2017-02-03
4.0,2.0,1678.0,7362.0,63266.0,1957.0,6059.0,2017-02-17
3.0,2.0,1885.0,6500.0,61796.0,1950.0,6111.0,2017-09-08
2.0,1.0,1304.0,4657.0,61894.0,1950.0,6111.0,2017-09-08
3.0,2.0,1189.0,6600.0,450000.0,1959.0,6059.0,2017-02-22
4.0,2.0,1898.0,6313.0,218558.0,1977.0,6111.0,2017-04-27
3.0,2.0,1698.0,4594.0,375069.0,1941.0,6037.0,2017-01-10
3.0,1.0,944.0,5362.0,631674.0,1921.0,6037.0,2017-03-21
3.0,2.0,1869.0,10717.0,783772.0,1947.0,6037.0,2017-05-12
4.0,2.0,1240.0,7020.0,339532.0,1970.0,6059.0,2017-08-29
3.0,2.0,1242.0,4050.0,454548.0,1974.0,6059.0,2017-05-31
2.0,1.0,728.0,8184.0,61194.0,1919.0,6059.0,2017-05-31
2.0,1.0,1122.0,5991.0,142252.0,1925.0,6037.0,2017-06-28
3.0,2.0,1559.0,14755.0,590331.0,1979.0,6037.0,2017-01-06
2.0,2.0,1310.0,6605.0,242627.0,1940.0,6037.0,2017-07-27
4.0,1.0,1372.0,6146.0,263012.0,1924.0,6037.0,2017-08-11
4.0,3.0,2724.0,6500.0,665548.0,1969.0,6059.0,2017-07-10
3.0,2.0,1677.0,5301.0,526619.0,1955.0,6037.0,2017-05-19
4.0,1.5,1750.0,7668.0,232018.0,1953.0,6059.0,2017-08-28
3.0,2.0,1570.0,8579.0,67877.0,1958.0,6037.0,2017-06-13
3.0,3.0,1340.0,3628.0,199718.0,2005.0,6037.0,2017-04-24
3.0,2.0,1549.0,12902.0,260014.0,1956.0,6037.0,2017-07-03
2.0,1.0,801.0,5398.0,316935.0,1923.0,6037.0,2017-08-18
3.0,1.5,1072.0,6581.0,41330.0,1956.0,6111.0,2017-07-25
4.0,2.0,1928.0,5199.0,500000.0,1977.0,6037.0,2017-09-12
2.0,1.0,945.0,7284.0,258054.0,1940.0,6037.0,2017-01-11
3.0,3.0,1841.0,6030.0,126141.0,1957.0,6037.0,2017-07-03
4.0,3.0,3267.0,10995.0,157567.0,1967.0,6037.0,2017-07-31
3.0,1.0,1008.0,34860.0,378738.0,1941.0,6037.0,2017-08-23
3.0,2.0,2206.0,22601.0,217498.0,1953.0,6037.0,2017-01-13
3.0,2.0,1432.0,6061.0,51928.0,1964.0,6037.0,2017-08-17
2.0,1.0,1260.0,7930.0,571430.0,1939.0,6037.0,2017-05-12
3.0,2.5,1734.0,6001.0,402636.0,1978.0,6111.0,2017-04-27
3.0,3.0,2644.0,4770.0,319981.0,1977.0,6059.0,2017-07-14
4.0,2.0,2240.0,6849.0,633119.0,1967.0,6037.0,2017-07-07
2.0,2.0,1191.0,3500.0,441431.0,1986.0,6059.0,2017-05-31
3.0,2.0,1587.0,4750.0,361689.0,1974.0,6059.0,2017-05-31
3.0,2.0,1390.0,4800.0,252774.0,1947.0,6037.0,2017-05-05
5.0,2.0,1875.0,8607.0,90083.0,1966.0,6037.0,2017-08-24
2.0,2.5,1547.0,4725.0,445890.0,1990.0,6059.0,2017-04-14
2.0,1.0,806.0,6161.0,147579.0,1950.0,6037.0,2017-01-09
2.0,1.0,1020.0,8265.0,307594.0,1920.0,6059.0,2017-04-14
3.0,2.0,2341.0,6175.0,536497.0,1965.0,6059.0,2017-05-30
3.0,2.0,1248.0,6661.0,234200.0,1957.0,6037.0,2017-04-05
3.0,1.0,1157.0,6123.0,574751.0,1948.0,6037.0,2017-06-23
4.0,2.5,1746.0,20656.0,598000.0,1957.0,6111.0,2017-04-28
3.0,3.0,3088.0,16500.0,902136.0,1939.0,6037.0,2017-08-07
3.0,2.0,1248.0,4639.0,214642.0,1955.0,6037.0,2017-03-21
3.0,2.0,1419.0,7799.0,68083.0,1956.0,6037.0,2017-05-01
3.0,2.0,1494.0,6072.0,195163.0,1977.0,6037.0,2017-07-07
4.0,2.0,1538.0,5885.0,425657.0,1945.0,6037.0,2017-08-04
4.0,2.5,1763.0,3307.0,525000.0,1994.0,6111.0,2017-03-08
3.0,2.0,1365.0,8306.0,199932.0,1951.0,6037.0,2017-05-02
4.0,2.0,2150.0,6560.0,390086.0,1969.0,6111.0,2017-06-09
2.0,1.0,808.0,5224.0,141682.0,1942.0,6037.0,2017-03-31
2.0,2.0,1317.0,5456.0,407928.0,1945.0,6037.0,2017-06-30
4.0,2.5,2828.0,4950.0,946614.0,1979.0,6059.0,2017-08-30
4.0,3.0,2079.0,6723.0,173516.0,1946.0,6037.0,2017-03-14
4.0,2.5,1858.0,6420.0,227062.0,1980.0,6111.0,2017-01-04
2.0,1.0,792.0,5392.0,18373.0,1924.0,6037.0,2017-05-15
2.0,1.0,985.0,4907.0,220860.0,1923.0,6059.0,2017-04-11
4.0,2.0,1507.0,5213.0,282133.0,1946.0,6037.0,2017-06-20
3.0,2.0,1703.0,6650.0,573000.0,1960.0,6059.0,2017-02-23
3.0,2.0,1648.0,10397.0,84844.0,1954.0,6037.0,2017-02-14
3.0,2.0,1788.0,6366.0,103443.0,1951.0,6037.0,2017-08-16
4.0,3.0,1956.0,4500.0,660927.0,1986.0,6059.0,2017-02-27
3.0,1.0,1213.0,5310.0,202083.0,1947.0,6037.0,2017-03-30
4.0,3.0,2773.0,23235.0,755938.0,1950.0,6037.0,2017-05-25
3.0,2.0,1032.0,6650.0,278481.0,1968.0,6059.0,2017-05-25
2.0,1.0,1280.0,5737.0,29775.0,1927.0,6037.0,2017-01-30
3.0,2.0,1450.0,6528.0,62034.0,1957.0,6059.0,2017-04-17
2.0,1.0,1014.0,8905.0,248235.0,1951.0,6037.0,2017-04-04
4.0,2.0,1811.0,7360.0,271281.0,1954.0,6059.0,2017-08-25
4.0,3.0,2053.0,1742.0,112238.0,1964.0,6059.0,2017-07-13
2.0,1.0,1071.0,9885.0,444000.0,1939.0,6037.0,2017-05-01
2.0,1.0,1216.0,5123.0,100970.0,1923.0,6037.0,2017-08-11
3.0,1.0,1009.0,5934.0,118142.0,1951.0,6037.0,2017-03-31
3.0,2.0,1681.0,6373.0,549346.0,1962.0,6037.0,2017-03-27
5.0,3.0,2873.0,6746.0,310253.0,1948.0,6037.0,2017-04-30
4.0,2.0,1595.0,6620.0,361000.0,2004.0,6037.0,2017-03-29
3.0,1.0,1080.0,6748.0,168126.0,1958.0,6037.0,2017-07-31
3.0,3.0,1896.0,6043.0,401281.0,1955.0,6037.0,2017-04-05
3.0,3.0,2557.0,13291.0,773712.0,1964.0,6037.0,2017-03-15
4.0,1.0,936.0,4200.0,78741.0,1927.0,6059.0,2017-05-31
4.0,2.5,2072.0,7604.0,236249.0,1955.0,6059.0,2017-07-07
3.0,1.0,1600.0,6085.0,172631.0,1910.0,6037.0,2017-08-08
3.0,2.0,1556.0,19110.0,245001.0,1962.0,6037.0,2017-08-21
3.0,2.0,1296.0,5721.0,476344.0,1957.0,6037.0,2017-06-28
3.0,2.5,1967.0,9830.0,92954.0,1964.0,6059.0,2017-08-31
2.0,2.0,1776.0,19377.0,786935.0,1953.0,6059.0,2017-04-17
2.0,1.0,987.0,4250.0,166847.0,1912.0,6037.0,2017-08-08
2.0,1.0,1085.0,5942.0,358878.0,1928.0,6037.0,2017-06-29
4.0,3.0,2016.0,5294.0,246201.0,1951.0,6037.0,2017-05-18
5.0,3.0,3174.0,19728.0,507665.0,1978.0,6059.0,2017-02-23
2.0,1.0,880.0,5101.0,186394.0,1924.0,6037.0,2017-01-30
4.0,2.5,2529.0,11739.0,802046.0,1972.0,6111.0,2017-06-13
2.0,1.0,1068.0,3790.0,58496.0,1949.0,6037.0,2017-07-06
4.0,3.0,2140.0,6609.0,193417.0,1990.0,6037.0,2017-05-05
3.0,2.0,1060.0,4800.0,114377.0,1956.0,6037.0,2017-08-02
3.0,2.0,1031.0,7541.0,44063.0,1956.0,6037.0,2017-07-03
3.0,2.0,1230.0,6149.0,221116.0,1959.0,6037.0,2017-05-23
4.0,3.0,3196.0,7150.0,667272.0,1978.0,6059.0,2017-05-30
3.0,2.0,1212.0,5681.0,120910.0,1992.0,6037.0,2017-05-05
3.0,2.0,1632.0,6200.0,468000.0,1964.0,6111.0,2017-04-28
3.0,2.0,1586.0,7893.0,51315.0,1957.0,6037.0,2017-08-22
2.0,1.0,846.0,5161.0,222370.0,1936.0,6037.0,2017-05-18
4.0,2.0,2016.0,5200.0,781000.0,1968.0,6059.0,2017-08-28
3.0,2.0,1250.0,10950.0,169451.0,1947.0,6059.0,2017-02-26
3.0,3.0,2554.0,5928.0,565192.0,1922.0,6037.0,2017-03-20
